subjek,final_text,label,status,confidence
Purbaya Yudhi Sadewa,menteri uang lemah opini buzzer milik mafia rakyat indonesia ikut serang menteri uang riapalagi salah purbaya prabowo karna tuju mafia kl menang indonesia sengsara karna ulah mafia dukung penuh perintah perang lawan mafia bajing negeri pertiwi,positif,prediksi_model,0.5395044792943513
Purbaya Yudhi Sadewa,respek gaya purbaya persis jurus dewa mabok,positif,prediksi_model,0.7650407584862035
Purbaya Yudhi Sadewa,ngeri bajing koruptor indonesia pantes sah ampas aset aplg hukum mati rakyat sengsara peduli koruptor jahanam salah satu hukum rimba korupsi milyaran pling rendah mana tahan bunuh koruptor rame rakyat datang penjara hotel koruptor ribu polisi bklan halang,negatif,prediksi_model,0.8013153751373021
Purbaya Yudhi Sadewa,negara selamat kan moga bawaahannya amanah jujur lindung aamin,positif,prediksi_model,0.882745558340272
Purbaya Yudhi Sadewa,bruuuuuuuuuuut numpang dagang nyari duiiiit,netral,prediksi_model,0.5412313627404278
Purbaya Yudhi Sadewa,sri mul simanusia vampire cuih,positif,prediksi_model,0.8032166722198211
Purbaya Yudhi Sadewa,susah janji manusia pegang ucapannyatapi anjing pake tambang bet,negatif,prediksi_model,0.43932801892819257
Purbaya Yudhi Sadewa,mending purbaya sri mulyani,positif,prediksi_model,0.9389896604709802
Purbaya Yudhi Sadewa,waspada jangan giring prediksi syirik orang munafikberbahaya resiko nantinys,netral,prediksi_model,0.45847257040317074
Purbaya Yudhi Sadewa,prabowo hebat temu orang genius jujur fan pro rakyat sosok monster hancur koruptor,positif,prediksi_model,0.6353737776934497
Purbaya Yudhi Sadewa,guru guru,netral,prediksi_model,0.6801276844999782
Purbaya Yudhi Sadewa,tunjang asn guru gimna guru asn tugas dalam batas ,netral,prediksi_model,0.5663057775883433
Purbaya Yudhi Sadewa,prabowo membrantas korupsi purbaya orang bersih korupsi moga indonedia jaya makmur,positif,prediksi_model,0.6588861288445632
Purbaya Yudhi Sadewa,khawatir nasib kayak ahok saking semangat tegak benar singkir mudah suka tegas beliau,positif,prediksi_model,0.8818140367571937
Purbaya Yudhi Sadewa,moga allah swt lindung bpk menkeu purbayabelio orang cerdas,positif,prediksi_model,0.8415949700970443
Purbaya Yudhi Sadewa,prediksi keramput yggak masuk akal guling presiden prabowomereka lawan rakyat gembul salah satu,netral,prediksi_model,0.525407355655203
Purbaya Yudhi Sadewa,cocot guru gemblung,netral,prediksi_model,0.6801276844999782
Purbaya Yudhi Sadewa,sesuai paradox indonesia,netral,prediksi_model,0.45801570164188987
Purbaya Yudhi Sadewa,punten guru alhamdulillah muncul putra sunda galuh pajajaran kdm purbaya jiwa prabu wangi lingga buana berani mati tragedi bubat tegak diri negara daulat arah bijak bangun prabu siliwangi nisakala wastu kancana prabu siliwangi sri baduga maharaja rakyat gemah ripah repeh rapih,positif,prediksi_model,0.7627359198190868
Purbaya Yudhi Sadewa,pola pikir gembul ideologi pki sadar bicara paham ideologi pola pikir penting bicara kes wow coba pikir sehat andia putar pos bicara gembul bicara sma tdk,negatif,prediksi_model,0.5248296106470647
Purbaya Yudhi Sadewa,kutuk orang korup jahatp pur mah lindung allah pro rakyatkeren,positif,prediksi_model,0.5250709169587768
Purbaya Yudhi Sadewa,btw purbaya prabowo kenapaa lulus negeri pikir cerdas lokal rendah pikir guru tuju sabotase sarang bwajngan,netral,prediksi_model,0.4654400438957181
Purbaya Yudhi Sadewa,pikir positif tenteram pilih benar wajib hasil pasrah allah guru gembul lampau kuasa allah istighfar,netral,prediksi_model,0.6021262355809193
Purbaya Yudhi Sadewa,berita ginian projo termul,netral,prediksi_model,0.646835245260196
Purbaya Yudhi Sadewa,logika guru gembol asli,netral,prediksi_model,0.6801276844999782
Purbaya Yudhi Sadewa,guru gembuk background sich menganalisa byk ujung prasangka buruk islam tdk ajar prasangka,negatif,prediksi_model,0.49253260508990837
Purbaya Yudhi Sadewa,kena judul menteri ter kutuk alloh lindung purbaya da keluarga,positif,prediksi_model,0.7292164932450854
Purbaya Yudhi Sadewa,            ,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,kue ber,negatif,prediksi_model,0.5015256687622578
Purbaya Yudhi Sadewa,guru gembul pengkianat,netral,prediksi_model,0.5958742957207179
Purbaya Yudhi Sadewa,subhanallah,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,beliau ajar mertua kuasa,positif,prediksi_model,0.4779122106545985
Purbaya Yudhi Sadewa,gugem buzzerin purbaya ini,positif,prediksi_model,0.9764953469022022
Purbaya Yudhi Sadewa,korban penting rakyat abai,netral,prediksi_model,0.4257348867581296
Purbaya Yudhi Sadewa,jenius bkn wowortp orang main blkg wowor purbaya hnya bgs awaltp tahu asli lihat,positif,prediksi_model,0.4317300979395036
Purbaya Yudhi Sadewa,tanya sri mulyani jokowi posisi spt prabowo purbaya dlm tekan mafia,positif,prediksi_model,0.7943808516085956
Purbaya Yudhi Sadewa,weh gembul komennya omdo,negatif,prediksi_model,0.6489636535196582
Purbaya Yudhi Sadewa,gembul gomballin,negatif,prediksi_model,0.6489636535196582
Purbaya Yudhi Sadewa,prabowo ahli strategi tiap bidang ahli ekonomi militer genius presiden,netral,prediksi_model,0.5569768611532431
Purbaya Yudhi Sadewa,nih statement tohok simax negara sumber daya alam batas perintah real suci cari peluang dasar manusia rakyat manusia bahagia hidup mudah ambil contoh singapura negara banget kaya rakyat pintar indonesia depan makmur saing jendela global sok kenal sok akrab agung nama sikap janji manis jabat omon sok suci kecuali melek kampung sederhana nyata ekonomi sulit rupiah tdk lembar pecah rupiah besar orang dlm kecuali ngirit tdk dunia hidup mudah jangkau hindar ajar rasul sederhana bawa arus rezim lokal global hidup layak hidup mudah fatamorgana ajar jiwa timur sabar sukuri ajar agama sulap dalil suci nyopet belakang susah banding hidup orang negara maju jawab indonesia kaya sda msh byk susah rakyat,negatif,prediksi_model,0.6151224746148775
Purbaya Yudhi Sadewa,dawuh gusdur orang ikhlas prabowo,positif,prediksi_model,0.4850536660049958
Purbaya Yudhi Sadewa,musuh elite yuukk masyarakat satu lawan elit dukung jabat untk presiden menteri purbaya,positif,prediksi_model,0.6695177480249441
Purbaya Yudhi Sadewa,analisa bagus,netral,prediksi_model,0.4465630713861039
Purbaya Yudhi Sadewa,bodo denga narasi jujur pro rkyat dukung,netral,prediksi_model,0.47061431651592806
Purbaya Yudhi Sadewa,suku pecah belah adakan cinta nkri,positif,prediksi_model,0.7874729559948112
Purbaya Yudhi Sadewa,tungu hasil omon kyk pimpinanya,netral,prediksi_model,0.5938111166504239
Purbaya Yudhi Sadewa,kabar termul sri mulyani,positif,prediksi_model,0.6787762557076169
Purbaya Yudhi Sadewa,sebodo teuing tuang teu melek repormasi bikin ulah rakyat megap butuh naek mana danantara teu aya hasilna makan weeempuk koruptor mafia wehleeee salah strategi cerita,negatif,prediksi_model,0.7781943555624738
Purbaya Yudhi Sadewa,gimana gembul tdk berfikir dri berfikir dlm sampek agama kental bersebrangan dng sampek sang cipta alam semesta ato gembul terbiyus monster gembul,negatif,prediksi_model,0.5570439420167103
Purbaya Yudhi Sadewa,gpp monster monster,netral,prediksi_model,0.5092094486269348
Purbaya Yudhi Sadewa,kuat baser menteri uang koruptor kuat bayar baser baser  lawan orang jujur ,positif,prediksi_model,0.5347104266484761
Purbaya Yudhi Sadewa,ter tuk rugi bia korupsi,negatif,prediksi_model,0.5505149957357907
Purbaya Yudhi Sadewa,malaysia suka purbaya menteri koboi sinar menteri malaysia moga tuhan lindung,positif,prediksi_model,0.7115746050503442
Purbaya Yudhi Sadewa,sesuai nama sadewa beliau bak dewa turun langit,positif,prediksi_model,0.42065535179808133
Purbaya Yudhi Sadewa,p emotongan tkd sektor butuh dasar rakyat infastruktur dasar kurang tkd kurang keluar sentuh lansung butuh ekonomisosial didik,negatif,prediksi_model,0.47077834825409154
Purbaya Yudhi Sadewa,kali ngikutin pejabatemang aneh nih pur magnet gin,negatif,prediksi_model,0.3504864794959078
Purbaya Yudhi Sadewa,kalo bikin tumbhnail bener koplok,negatif,prediksi_model,0.4554456013991314
Purbaya Yudhi Sadewa,butuh bukti pjg kemenkeu,negatif,prediksi_model,0.5752534473036498
Purbaya Yudhi Sadewa,guru gembul lapor guru ramal guru gembul purbaya jegal bukti media mainstream tempo berita bijak popular djp purbaya batal bijak,netral,prediksi_model,0.605287975352222
Purbaya Yudhi Sadewa,mantap,positif,prediksi_model,0.9630171562057042
Purbaya Yudhi Sadewa,guru gembul bikinpusing pemikiranyakaya latih sepak bola kaya tanding,netral,prediksi_model,0.5115132103343047
Purbaya Yudhi Sadewa,iya purba tolong rakyatjangan sekak mat,netral,prediksi_model,0.5175179966352765
Purbaya Yudhi Sadewa,episode guru gembul prabowo sumpah ngerti apaapa,netral,prediksi_model,0.6274833890348128
Purbaya Yudhi Sadewa,konten guna bikin isu iring opini tolol,netral,prediksi_model,0.4190781553706049
Purbaya Yudhi Sadewa,omon terussbubarkan mbg,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,analisanya bagus guru gembul,netral,prediksi_model,0.48250253430862056
Purbaya Yudhi Sadewa,sisi anggap hebat menkeu kalo spt ertampilannya sengaja ditonjolkanbicara msh surga ditelingapikirkan benartiap bicara blm diblkg mrk senyamsenyum udh rakyat pesona kosongmana hasil sahkan ampas aset kog belok arlojinyabini nyatutur langit lucu bicara ttg salah negeri cina investasi indobukannya utama didlm negri kalo jual cina dtg bidan lucu omong negara cinacinacinaknp bukn ttg beli raffale perancis beli brg impor lainny aneh otak mikirfokus adamalah bawa dlm pikir negeri kayangan dunialupa kalo introspeksi kurgdan salahin negara,negatif,prediksi_model,0.6296796227911591
Purbaya Yudhi Sadewa,atur persen maksimal belanja gaji pns pemda efisiensi pns pemda dinas sosial tampung anggur malas,netral,prediksi_model,0.4578365788888636
Purbaya Yudhi Sadewa,lemah indonesia adlh masarakat kendali olh uang rbu yaaa too,positif,prediksi_model,0.47569226779333407
Purbaya Yudhi Sadewa,prediksi kenatp kali moga,positif,prediksi_model,0.5061677025803726
Purbaya Yudhi Sadewa,sodor opung luhut gimana,negatif,prediksi_model,0.5515227402882414
Purbaya Yudhi Sadewa,orang pintar bikin judul bosan,netral,prediksi_model,0.4211632577580962
Purbaya Yudhi Sadewa,allah lindung orang orang negara jauh orang dholim moga pimpin amanah indonesia terang benderang biar rakyat tenang aman selamat jalan tugas pur,positif,prediksi_model,0.8837341838237701
Purbaya Yudhi Sadewa,tanda ekonomi rakyat baik biaya hidup harikk,negatif,prediksi_model,0.4317195752963815
Purbaya Yudhi Sadewa,souzon lihat,netral,prediksi_model,0.552529067457117
Purbaya Yudhi Sadewa,apbn pajak sumber daya alam nusantara nggak heran rakyat sengsara peras kuasa kuasa pesta pora dana sumber alam gila banget moga byk sadar,negatif,prediksi_model,0.7359750539316374
Purbaya Yudhi Sadewa,mafia suka menkeu ,negatif,prediksi_model,0.6685272708223137
Purbaya Yudhi Sadewa,termul panas,netral,prediksi_model,0.553134029622984
Purbaya Yudhi Sadewa,pohon kencang tiup,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,harap ubah system pajak kendara masuk akal mana pajak tahun nominal gede banget dibandingin harga motor pajak tahun kadang harga motor uda turun masuk akal,netral,prediksi_model,0.4790913413903928
Purbaya Yudhi Sadewa,analisa guru gembul emang berkelasssss,netral,prediksi_model,0.572070361781337
Purbaya Yudhi Sadewa,gimana kalo mafia mafia mafia migas indonesia kuat kuat dunia prabowo tau,netral,prediksi_model,0.47855813326995955
Purbaya Yudhi Sadewa,hnya salah kliru gedabrus ente mbul,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,zaman prabowo keren cuman sayang hargo singkong anjlok parah potong gede tani singkong ancur zaman impor tapioka jalan kuota import full,netral,prediksi_model,0.36334360790528647
Purbaya Yudhi Sadewa,kemarin bem pingin copot purbaya tanya bem suruh usil demo kemarin,positif,prediksi_model,0.38932074266056305
Purbaya Yudhi Sadewa,nilai buruk inti imbang gajah lawan gajah,negatif,prediksi_model,0.3950405838147437
Purbaya Yudhi Sadewa,coretax zaman nyakemenkeu,netral,prediksi_model,0.4519870699788264
Purbaya Yudhi Sadewa,guru gembulbahas donk pimpin mantan kemenkeu sri mulyono,negatif,prediksi_model,0.5071553083783651
Purbaya Yudhi Sadewa,guru bahas polisi resah berani nanggapin guru berani ungkap habib palsu indo skarang coba polisi sejahtera rakyat indo contoh video bobrok tau lah,netral,prediksi_model,0.47364747659730644
Purbaya Yudhi Sadewa,kek suara gitu,netral,prediksi_model,0.4391176157939267
Purbaya Yudhi Sadewa,migas barang bukti nyaa kurupp,negatif,prediksi_model,0.5067219773950221
Purbaya Yudhi Sadewa,najwa shihab masuk jajar menteri,netral,prediksi_model,0.6023117354474262
Purbaya Yudhi Sadewa,mbg tuju,netral,prediksi_model,0.4782915961459074
Purbaya Yudhi Sadewa,kalo bahlil pelihara,negatif,prediksi_model,0.5612328104542648
Purbaya Yudhi Sadewa,moga duga gembul,negatif,prediksi_model,0.48426952347326463
Purbaya Yudhi Sadewa,pimpin bagus cowo,netral,prediksi_model,0.386250623458199
Purbaya Yudhi Sadewa,terimakasih guru pusing simak,netral,prediksi_model,0.5619945442771977
Purbaya Yudhi Sadewa,nurut gue kagak nyang acung jempol menkeu nyang wajah ndak simpatik sukak omong gede hsl krj blm,positif,prediksi_model,0.45647305045327585
Purbaya Yudhi Sadewa,mafia didik maha caritana gugem garing artos relatif mafia san s meureun,negatif,prediksi_model,0.5664877549965254
Purbaya Yudhi Sadewa,kaya dukun ente mbul,positif,prediksi_model,0.41428703147671775
Purbaya Yudhi Sadewa,ingatprabowo anak begawan ekonomi indonesia sumitro djojohadikusumo saudara konglomerat hasjim djojogadikusumo heran beliau paham ekonomi dutambah paham strategi militer,positif,prediksi_model,0.40015638650823415
Purbaya Yudhi Sadewa,guru gembul buzzernya kemenkeu mewanti satu birokrat mudah provokasi thanks guru,netral,prediksi_model,0.5044259674681956
Purbaya Yudhi Sadewa,purbaha waspada hati hatibanyak muka manis depan tusuk belakangperhatikan kawan kolega kolega benci purbaya berani frontal lawan depan segan takut jabat taruhannyapak prabowo leluasa kuat penuh pur tentu bijak prabowo senjata ampuh purbaya orang autopilot cerdas pur jago bicara tempat kalimat berat bobot lawan argumentasi henti culas mohon teman teman purbaya waspada manfaat lawan hancur purbaya,positif,prediksi_model,0.8661030104561633
Purbaya Yudhi Sadewa,sprtinya gembul keliru presiden prabowo tdk koalisi karna skrng dukung presiden prabowo rakyat bkn partai politik,positif,prediksi_model,0.569257953104819
Purbaya Yudhi Sadewa,moga alloh lindung limpah sehat purbaya menkeu serta keluargaaamiin,positif,prediksi_model,0.9374727709870839
Purbaya Yudhi Sadewa,ind emang orang pintar ngomong doank,negatif,prediksi_model,0.5865425296285788
Purbaya Yudhi Sadewa,predeksi manusia kadang omong ngompor igak pentinggggsemua gusti alloh tentu,positif,prediksi_model,0.45867444946719466
Purbaya Yudhi Sadewa,cinta purbaya,positif,prediksi_model,0.9007046406046787
Purbaya Yudhi Sadewa,asumsi,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,kawal purbaya jatuhken bahlil,positif,prediksi_model,0.8586811505790025
Purbaya Yudhi Sadewa,sus pudjiastuti,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,ente gembul kutuk,negatif,prediksi_model,0.5703857151480113
Purbaya Yudhi Sadewa,gebrak ,positif,prediksi_model,0.3920770193579417
Purbaya Yudhi Sadewa,purbaya nggk kenal prabowo purbaya cerita jokowi,positif,prediksi_model,0.767560051269042
Purbaya Yudhi Sadewa,coba mbul berani ngk temu purbaya cuman omon omon,positif,prediksi_model,0.5392528474540262
Purbaya Yudhi Sadewa,ramal kacangin aja,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,yaa alloh lindung sehat bpk menku indonesia selamat ekonomi bangsa indonesia rakyat indonesia hidup sejahtera makmur merdeka,positif,prediksi_model,0.932795517142236
Purbaya Yudhi Sadewa,ngomong gampang,negatif,prediksi_model,0.6295930072553337
Purbaya Yudhi Sadewa,moga pimpin nurani pimpin sulit,positif,prediksi_model,0.473736671033012
Purbaya Yudhi Sadewa,bravo gugem,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,rakyat dukung prabowo cada cerita guling,positif,prediksi_model,0.539950455308409
Purbaya Yudhi Sadewa,keep your friend close but keep your enemy closer godfather,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,minimal jelasin guru gembul jadi ahok agama biar masyarakat indonesia gampang bodoh,negatif,prediksi_model,0.48833226236807803
Purbaya Yudhi Sadewa,share video gonjang ganjing,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,defeat evil you have become greater evil lelouch lamperouge,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,kilang mintak bakar jabat kait tuju impor bbm kor upsi inpor bbm zolim rakus peja bat naujubillah minzaliq,negatif,prediksi_model,0.5274383656214288
Purbaya Yudhi Sadewa,anggar koreksi marah penting,netral,prediksi_model,0.45269475213763094
Purbaya Yudhi Sadewa,purboyo pro rakyat hujat,positif,prediksi_model,0.496435576474209
Purbaya Yudhi Sadewa,milih prabowo partaipartai koalisi milu dukung beliau presiden fufufafa ganti beliau,positif,prediksi_model,0.6149930550518888
Purbaya Yudhi Sadewa,prabowo singkir bahlul nusron kelompok ngeselin,netral,prediksi_model,0.5541091642767155
Purbaya Yudhi Sadewa,ngomong opo mbuul,negatif,prediksi_model,0.5504294718310511
Purbaya Yudhi Sadewa,kapasitas gembul kadang ngomen agama politik cuman cari adsense,negatif,prediksi_model,0.5336786941895979
Purbaya Yudhi Sadewa,berita tunggu salah,netral,prediksi_model,0.616412693988784
Purbaya Yudhi Sadewa,bicara jokowi periksa kpk,negatif,prediksi_model,0.628439684136211
Purbaya Yudhi Sadewa,prediksi banget,netral,prediksi_model,0.48856385919957335
Purbaya Yudhi Sadewa,gembul udah sogok buzzer perintah jelek kandidat,negatif,prediksi_model,0.5802254584687023
Purbaya Yudhi Sadewa,pguru tuju klovseluruh rakyat indonesia patungan urun donasi cicil utang negara biar ekonomi baik usul pwowo,positif,prediksi_model,0.4945211549446141
Purbaya Yudhi Sadewa,rocky gerung,netral,prediksi_model,0.41184680162805787
Purbaya Yudhi Sadewa,purbaya kuatgak mikir dukung beliau,positif,prediksi_model,0.8800317431928223
Purbaya Yudhi Sadewa,indonesia aneh orang berani jujur trs jabat musuh orang hidup enak maling duit rakyat waras hrs dukung jabat jujur,positif,prediksi_model,0.6534001843432822
